"","Team_Id","Team_Name","Season","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS","Seed"
"1094",1183,"Eastern Illinois",2003,"OVC","14","15","77.3","78.2","-0.93","-1.92","4.93","-8.10","-3.17",NA
"1095",1183,"Eastern Illinois",2004,"OVC","6","21","68.5","74.8","-6.30","-2.64","-4.31","-6.74","-11.05",NA
"1096",1183,"Eastern Illinois",2005,"OVC","12","16","68.4","72.0","-3.64","-3.08","-2.56","-5.19","-7.75",NA
"1097",1183,"Eastern Illinois",2006,"OVC","6","21","59.2","67.9","-8.70","-5.85","-12.64","-1.91","-14.55",NA
"1098",1183,"Eastern Illinois",2007,"OVC","10","20","61.1","66.3","-5.20","-7.12","-10.45","-2.57","-13.01",NA
"1099",1183,"Eastern Illinois",2008,"OVC","7","22","63.2","69.0","-5.76","-7.97","-10.52","-4.20","-14.72",NA
"1100",1183,"Eastern Illinois",2009,"OVC","12","18","64.5","66.1","-1.53","-5.47","-8.80","-0.38","-9.18",NA
"1101",1183,"Eastern Illinois",2010,"OVC","19","12","68.1","65.3","2.87","-5.00","-5.00","0.00","-5.00",NA
"1102",1183,"Eastern Illinois",2011,"OVC","9","20","60.3","64.7","-4.34","-4.89","-10.95","-0.46","-11.41",NA
"1103",1183,"Eastern Illinois",2012,"OVC","12","17","65.4","68.4","-3.03","-6.48","-6.19","-5.29","-11.48",NA
"1104",1183,"Eastern Illinois",2013,"OVC (West)","11","21","60.4","64.2","-3.81","-5.09","-9.32","0.39","-8.93",NA
"1105",1183,"Eastern Illinois",2014,"OVC (West)","11","19","67.7","73.5","-5.87","-4.21","-7.19","-4.34","-11.53",NA
"1106",1183,"Eastern Illinois",2015,"OVC (West)","18","15","63.5","64.7","-1.18","-2.42","-5.44","-0.07","-5.52",NA
"1107",1183,"Eastern Illinois",2016,"OVC (West)","13","17","71.5","73.8","-2.27","-3.52","-4.82","-3.53","-8.35",NA
"1108",1183,"Eastern Illinois",2017,"OVC (West)","14","15","74.8","71.8","2.97","-5.05","-2.33","-3.02","-5.35",NA
"1109",1184,"Eastern Kentucky",2003,"OVC","11","17","77.6","78.0","-0.46","-5.03","0.43","-11.42","-10.99",NA
"1110",1184,"Eastern Kentucky",2004,"OVC","14","15","73.3","71.4","1.86","-5.07","0.58","-6.43","-5.85",NA
"1111",1184,"Eastern Kentucky",2005,"OVC","22","9","72.8","67.0","5.74","-5.18","-1.55","-1.13","-2.68",15
"1112",1184,"Eastern Kentucky",2006,"OVC","14","16","70.2","72.5","-2.30","-4.97","-2.27","-6.53","-8.80",NA
"1113",1184,"Eastern Kentucky",2007,"OVC","21","12","65.2","63.3","1.88","-5.28","-6.16","1.97","-4.19",16
"1114",1184,"Eastern Kentucky",2008,"OVC","14","16","63.0","64.4","-1.43","-6.34","-11.28","1.58","-9.70",NA
"1115",1184,"Eastern Kentucky",2009,"OVC","18","13","72.5","66.5","6.00","-5.45","-1.24","-1.57","-2.82",NA
"1116",1184,"Eastern Kentucky",2010,"OVC","20","13","71.2","66.9","4.33","-5.16","-1.71","-0.36","-2.07",NA
"1117",1184,"Eastern Kentucky",2011,"OVC","15","16","66.0","63.1","2.87","-6.48","-7.04","-0.30","-7.34",NA
"1118",1184,"Eastern Kentucky",2012,"OVC","16","16","66.3","66.2","0.19","-5.93","-5.72","-2.75","-8.47",NA
"1119",1184,"Eastern Kentucky",2013,"OVC (East)","25","10","73.9","65.8","8.09","-3.92","3.43","-1.77","1.66",NA
"1120",1184,"Eastern Kentucky",2014,"OVC (East)","24","10","78.7","70.9","7.82","-4.34","2.73","-2.13","0.60",15
"1121",1184,"Eastern Kentucky",2015,"OVC (East)","21","12","71.9","63.6","8.27","-4.16","-0.89","0.86","-0.03",NA
"1122",1184,"Eastern Kentucky",2016,"OVC (East)","15","16","80.5","79.1","1.42","-3.86","5.01","-8.54","-3.53",NA
"1123",1184,"Eastern Kentucky",2017,"OVC (East)","12","19","70.9","75.2","-4.29","-2.44","-4.90","-3.75","-8.65",NA
"1124",1185,"Eastern Michigan",2003,"MAC (West)","14","14","78.9","78.6","0.29","-0.91","6.93","-10.76","-3.84",NA
"1125",1185,"Eastern Michigan",2004,"MAC (West)","13","15","70.9","70.3","0.64","-1.14","-0.70","-3.28","-3.98",NA
"1126",1185,"Eastern Michigan",2005,"MAC (West)","12","18","72.6","73.5","-0.87","0.78","4.77","-7.13","-2.37",NA
"1127",1185,"Eastern Michigan",2006,"MAC (West)","7","21","65.5","72.0","-6.46","-1.43","-2.64","-4.68","-7.32",NA
"1128",1185,"Eastern Michigan",2007,"MAC (West)","13","19","63.7","69.0","-5.25","-0.63","-5.48","-1.35","-6.83",NA
"1129",1185,"Eastern Michigan",2008,"MAC (West)","14","17","66.3","67.6","-1.35","-1.82","-3.64","0.46","-3.18",NA
"1130",1185,"Eastern Michigan",2009,"MAC (West)","8","24","57.3","63.8","-6.44","-1.79","-12.37","0.68","-11.69",NA
"1131",1185,"Eastern Michigan",2010,"MAC (West)","17","15","66.4","65.5","0.88","-3.59","-3.09","-0.37","-3.46",NA
"1132",1185,"Eastern Michigan",2011,"MAC (West)","9","22","61.5","65.5","-4.00","-3.11","-9.53","0.43","-9.11",NA
"1133",1185,"Eastern Michigan",2012,"MAC (West)","14","18","53.3","58.7","-5.44","-1.68","-14.25","6.34","-7.90",NA
"1134",1185,"Eastern Michigan",2013,"MAC (West)","16","18","56.6","59.1","-2.50","-1.25","-12.30","6.05","-6.25",NA
"1135",1185,"Eastern Michigan",2014,"MAC (West)","22","15","65.5","61.4","4.14","0.67","-6.54","8.33","1.79",NA
"1136",1185,"Eastern Michigan",2015,"MAC (West)","21","14","69.4","63.7","5.69","-0.14","-0.26","2.22","1.96",NA
"1137",1185,"Eastern Michigan",2016,"MAC (West)","18","15","77.4","74.5","2.82","1.24","2.82","-2.96","-0.14",NA
"1138",1185,"Eastern Michigan",2017,"MAC (West)","16","17","77.8","73.0","4.76","0.16","0.36","-0.54","-0.18",NA
"1139",1186,"Eastern Washington",2003,"Big Sky","18","13","70.6","66.9","3.74","-0.80","0.65","1.88","2.53",NA
"1140",1186,"Eastern Washington",2004,"Big Sky","17","13","70.1","67.8","2.23","-0.34","0.06","0.78","0.83",15
"1141",1186,"Eastern Washington",2005,"Big Sky","8","20","62.0","67.6","-5.61","-2.35","-10.57","1.96","-8.61",NA
"1142",1186,"Eastern Washington",2006,"Big Sky","15","15","74.1","74.0","0.07","-0.02","2.20","-3.04","-0.84",NA
"1143",1186,"Eastern Washington",2007,"Big Sky","15","14","84.2","82.6","1.69","-2.94","10.21","-14.36","-4.15",NA
"1144",1186,"Eastern Washington",2008,"Big Sky","11","19","63.2","67.1","-3.83","-2.06","-7.16","-0.22","-7.38",NA
"1145",1186,"Eastern Washington",2009,"Big Sky","12","18","63.5","68.5","-5.00","-1.81","-6.35","-0.78","-7.13",NA
"1146",1186,"Eastern Washington",2010,"Big Sky","9","21","68.8","76.3","-7.43","-1.91","-5.13","-6.78","-11.91",NA
"1147",1186,"Eastern Washington",2011,"Big Sky","10","20","67.4","70.6","-3.20","-2.22","-5.44","-3.07","-8.50",NA
"1148",1186,"Eastern Washington",2012,"Big Sky","15","17","72.7","71.4","1.31","-3.23","0.35","-4.22","-3.87",NA
"1149",1186,"Eastern Washington",2013,"Big Sky","10","21","69.2","74.5","-5.29","-5.48","-1.40","-9.37","-10.77",NA
"1150",1186,"Eastern Washington",2014,"Big Sky","15","16","76.2","75.1","1.06","-4.15","3.92","-9.25","-5.32",NA
"1151",1186,"Eastern Washington",2015,"Big Sky","26","9","80.6","73.9","6.63","-3.84","9.20","-8.41","0.79",13
"1152",1186,"Eastern Washington",2016,"Big Sky","18","16","81.4","77.0","4.47","-6.03","3.78","-8.24","-4.47",NA
"1153",1186,"Eastern Washington",2017,"Big Sky","22","12","79.3","76.2","3.03","-4.43","3.02","-5.79","-2.77",NA
"1154",1187,"East Carolina",2003,"CUSA (American)","12","15","65.2","65.1","0.11","4.73","-3.15","4.96","1.81",NA
"1155",1187,"East Carolina",2004,"CUSA","13","14","70.6","66.1","4.41","2.16","1.59","3.57","5.16",NA
"1156",1187,"East Carolina",2005,"CUSA","9","19","64.0","69.1","-5.04","5.70","-3.80","1.19","-2.61",NA
"1157",1187,"East Carolina",2006,"CUSA","8","20","62.4","66.9","-4.54","-1.27","-6.68","-0.98","-7.66",NA
"1158",1187,"East Carolina",2007,"CUSA","6","24","59.3","67.5","-8.20","1.15","-10.21","-0.16","-10.37",NA
"1159",1187,"East Carolina",2008,"CUSA","11","19","68.3","72.7","-4.43","2.84","-0.05","-4.23","-4.28",NA
"1160",1187,"East Carolina",2009,"CUSA","13","17","72.5","73.8","-1.27","1.26","4.20","-7.20","-3.00",NA
"1161",1187,"East Carolina",2010,"CUSA","10","21","67.2","74.9","-7.77","4.42","0.26","-6.17","-5.91",NA
"1162",1187,"East Carolina",2011,"CUSA","18","16","68.2","67.3","0.91","2.99","0.93","0.74","1.67",NA
"1163",1187,"East Carolina",2012,"CUSA","15","16","68.9","65.1","3.77","2.53","0.82","1.61","2.42",NA
"1164",1187,"East Carolina",2013,"CUSA","23","12","76.5","71.0","5.57","0.81","7.37","-4.81","2.56",NA
"1165",1187,"East Carolina",2014,"CUSA","17","17","72.9","70.9","1.94","-2.41","-0.98","-3.10","-4.08",NA
"1166",1187,"East Carolina",2015,"AAC","14","19","64.1","65.9","-1.82","1.00","-3.66","0.82","-2.84",NA
"1167",1187,"East Carolina",2016,"AAC","12","20","68.3","71.9","-3.59","3.22","-0.70","0.33","-0.38",NA
"1168",1187,"East Carolina",2017,"AAC","15","18","63.3","65.1","-1.82","1.33","-7.08","6.59","-0.49",NA
"1169",1188,"Southern Illinois-Edwardsville",2011,"Ind","8","21","64.8","77.5","-12.72","-3.67","-8.57","-13.83","-22.39",NA
"1170",1188,"Southern Illinois-Edwardsville",2012,"OVC","10","17","65.7","71.3","-5.52","-5.50","-4.83","-8.47","-13.30",NA
"1171",1188,"Southern Illinois-Edwardsville",2013,"OVC (West)","9","18","62.9","67.7","-4.74","-4.67","-7.78","-3.41","-11.19",NA
"1172",1188,"Southern Illinois-Edwardsville",2014,"OVC (West)","11","20","73.0","76.3","-3.23","-5.33","-3.49","-7.12","-10.61",NA
"1173",1188,"Southern Illinois-Edwardsville",2015,"OVC (West)","12","16","68.2","67.3","0.89","-4.54","-3.90","-3.38","-7.28",NA
"1174",1188,"Southern Illinois-Edwardsville",2016,"OVC (West)","6","22","65.7","73.9","-8.18","-2.60","-9.19","-1.59","-10.78",NA
"1175",1188,"Southern Illinois-Edwardsville",2017,"OVC (West)","6","24","68.1","76.1","-7.93","-3.29","-6.85","-5.40","-12.25",NA
"1176",1189,"Elon",2003,"Big South","12","15","63.2","68.0","-4.78","-7.97","-11.57","-2.05","-13.62",NA
"1177",1189,"Elon",2004,"Southern (North)","12","18","68.9","73.3","-4.43","-2.95","-3.73","-5.72","-9.45",NA
"1178",1189,"Elon",2005,"Southern (North)","8","23","60.3","67.4","-7.16","-2.79","-11.89","0.97","-10.93",NA
"1179",1189,"Elon",2006,"Southern (North)","15","14","67.1","68.2","-1.07","-3.45","-5.87","-1.62","-7.48",NA
"1180",1189,"Elon",2007,"Southern (North)","7","23","62.5","70.4","-7.93","-1.48","-9.59","-1.64","-11.23",NA
"1181",1189,"Elon",2008,"Southern (North)","14","19","62.8","65.3","-2.48","-1.91","-7.96","3.25","-4.71",NA
"1182",1189,"Elon",2009,"Southern (North)","11","20","65.8","70.9","-5.03","-4.62","-7.95","-4.01","-11.97",NA
"1183",1189,"Elon",2010,"Southern (North)","9","23","66.9","73.0","-6.06","-3.04","-4.94","-5.46","-10.40",NA
"1184",1189,"Elon",2011,"Southern (North)","14","17","74.2","74.2","0.00","-3.32","1.03","-7.57","-6.54",NA
"1185",1189,"Elon",2012,"Southern (North)","15","16","70.2","71.8","-1.65","-3.03","-1.28","-6.13","-7.41",NA
"1186",1189,"Elon",2013,"Southern (North)","21","12","68.9","65.0","3.91","-5.19","-2.52","-1.06","-3.58",NA
"1187",1189,"Elon",2014,"Southern","18","14","74.8","71.3","3.47","-4.50","-2.08","-1.94","-4.02",NA
"1188",1189,"Elon",2015,"CAA","15","18","70.6","70.6","0.00","-2.69","-0.85","-5.06","-5.91",NA
"1189",1189,"Elon",2016,"CAA","16","16","75.9","75.4","0.50","0.66","3.63","-4.30","-0.67",NA
"1190",1189,"Elon",2017,"CAA","18","14","75.1","71.6","3.47","-1.39","0.23","0.02","0.24",NA
"1191",1190,"East Tennessee State",2003,"Southern (North)","20","11","82.0","75.2","6.81","-2.94","6.53","-7.43","-0.90",15
"1192",1190,"East Tennessee State",2004,"Southern (North)","27","6","79.3","69.4","9.91","-3.15","6.33","-2.14","4.19",13
"1193",1190,"East Tennessee State",2005,"Southern (North)","10","19","76.8","78.7","-1.90","-3.30","4.26","-14.06","-9.80",NA
"1194",1190,"East Tennessee State",2006,"A-Sun","15","13","81.6","78.0","3.54","-9.14","3.71","-10.97","-7.26",NA
"1195",1190,"East Tennessee State",2007,"A-Sun","24","10","73.1","67.3","5.85","-5.44","0.16","-2.52","-2.37",NA
"1196",1190,"East Tennessee State",2008,"A-Sun","19","13","78.6","77.2","1.38","-1.89","5.34","-9.58","-4.24",NA
"1197",1190,"East Tennessee State",2009,"A-Sun","23","11","78.1","70.1","8.06","-1.87","6.16","-2.95","3.21",16
"1198",1190,"East Tennessee State",2010,"A-Sun","20","15","69.3","67.5","1.77","-1.47","-0.57","-0.27","-0.83",16
"1199",1190,"East Tennessee State",2011,"A-Sun","24","12","69.9","64.4","5.42","-2.12","-1.41","3.49","2.08",NA
"1200",1190,"East Tennessee State",2012,"A-Sun","17","14","67.7","65.1","2.61","-1.78","-3.18","2.77","-0.41",NA
"1201",1190,"East Tennessee State",2013,"A-Sun","10","22","62.3","71.4","-9.06","-2.25","-8.00","-5.16","-13.15",NA
"1202",1190,"East Tennessee State",2014,"A-Sun","19","16","76.8","76.1","0.74","-6.08","1.66","-7.59","-5.93",NA
"1203",1190,"East Tennessee State",2015,"Southern","16","14","73.4","71.3","2.03","-4.01","1.74","-6.54","-4.80",NA
"1204",1190,"East Tennessee State",2016,"Southern","24","12","78.1","74.6","3.50","-2.29","2.19","-3.68","-1.49",NA
"1205",1190,"East Tennessee State",2017,"Southern","27","8","79.5","69.7","9.83","-2.11","4.41","2.91","7.31",13
"1206",1191,"Evansville",2003,"MVC","12","16","70.0","73.7","-3.68","2.97","3.19","-3.90","-0.71",NA
"1207",1191,"Evansville",2004,"MVC","7","22","67.7","74.6","-6.93","3.25","2.72","-6.40","-3.68",NA
"1208",1191,"Evansville",2005,"MVC","11","17","70.9","73.0","-2.11","2.91","3.79","-2.98","0.81",NA
"1209",1191,"Evansville",2006,"MVC","10","19","65.3","71.0","-5.62","3.54","-0.08","-1.99","-2.08",NA
"1210",1191,"Evansville",2007,"MVC","14","17","68.7","68.2","0.58","4.55","3.06","2.07","5.13",NA
"1211",1191,"Evansville",2008,"MVC","9","21","59.5","65.5","-6.03","2.07","-6.78","2.16","-4.62",NA
"1212",1191,"Evansville",2009,"MVC","17","14","67.1","65.7","1.39","2.29","0.03","1.85","1.87",NA
"1213",1191,"Evansville",2010,"MVC","9","21","64.8","68.9","-4.13","1.82","-3.71","-0.90","-4.61",NA
"1214",1191,"Evansville",2011,"MVC","16","16","66.3","67.1","-0.78","1.80","-0.72","0.42","-0.30",NA
"1215",1191,"Evansville",2012,"MVC","16","16","73.5","72.7","0.75","3.56","7.88","-4.42","3.46",NA
"1216",1191,"Evansville",2013,"MVC","21","15","69.2","65.9","3.22","2.91","2.91","2.35","5.26",NA
"1217",1191,"Evansville",2014,"MVC","14","19","69.4","72.2","-2.82","1.20","-0.27","-2.85","-3.12",NA
"1218",1191,"Evansville",2015,"MVC","24","12","70.9","65.6","5.31","-0.07","3.43","-0.08","3.36",NA
"1219",1191,"Evansville",2016,"MVC","25","9","74.3","65.3","8.97","-0.39","3.23","4.87","8.10",NA
"1220",1191,"Evansville",2017,"MVC","16","17","69.3","68.5","0.82","2.42","-1.54","2.99","1.45",NA
"1221",1192,"Fairleigh Dickinson",2003,"NEC","15","14","72.6","74.2","-1.62","-9.91","-2.50","-9.03","-11.53",NA
"1222",1192,"Fairleigh Dickinson",2004,"NEC","17","12","69.4","68.1","1.28","-7.65","-4.66","-2.45","-7.11",NA
"1223",1192,"Fairleigh Dickinson",2005,"NEC","20","13","73.7","70.0","3.70","-6.91","1.19","-5.32","-4.13",16
"1224",1192,"Fairleigh Dickinson",2006,"NEC","20","12","74.3","70.8","3.50","-5.28","2.35","-5.50","-3.15",NA
"1225",1192,"Fairleigh Dickinson",2007,"NEC","14","16","73.1","75.1","-2.03","-6.67","-0.19","-9.52","-9.71",NA
"1226",1192,"Fairleigh Dickinson",2008,"NEC","8","20","70.0","78.2","-8.14","-5.12","-2.03","-11.24","-13.27",NA
"1227",1192,"Fairleigh Dickinson",2009,"NEC","7","23","63.6","76.1","-12.43","-5.18","-5.72","-11.87","-17.59",NA
"1228",1192,"Fairleigh Dickinson",2010,"NEC","11","21","63.3","71.2","-7.88","-6.42","-8.71","-6.85","-15.56",NA
"1229",1192,"Fairleigh Dickinson",2011,"NEC","5","24","64.3","72.7","-8.34","-5.00","-6.55","-6.79","-13.34",NA
"1230",1192,"Fairleigh Dickinson",2012,"NEC","3","26","60.8","72.7","-11.93","-5.06","-10.11","-6.89","-16.99",NA
"1231",1192,"Fairleigh Dickinson",2013,"NEC","7","24","65.6","79.0","-13.35","-4.65","-4.64","-13.36","-18.00",NA
"1232",1192,"Fairleigh Dickinson",2014,"NEC","10","21","69.6","76.1","-6.48","-4.07","-3.71","-7.54","-11.24",NA
"1233",1192,"Fairleigh Dickinson",2015,"NEC","8","21","67.4","73.4","-6.00","-4.54","-3.16","-9.06","-12.22",NA
"1234",1192,"Fairleigh Dickinson",2016,"NEC","18","15","77.5","78.8","-1.27","-8.31","1.37","-12.27","-10.90",16
"1235",1192,"Fairleigh Dickinson",2017,"NEC","11","19","72.8","75.0","-2.23","-5.31","-1.65","-7.63","-9.28",NA
"1236",1193,"Fairfield",2003,"MAAC","19","12","70.9","70.1","0.81","-1.06","-0.52","0.27","-0.25",NA
"1237",1193,"Fairfield",2004,"MAAC","19","11","67.6","64.2","3.40","-2.38","-4.00","5.02","1.02",NA
"1238",1193,"Fairfield",2005,"MAAC","15","15","68.0","67.0","1.03","-3.23","-3.95","1.76","-2.19",NA
"1239",1193,"Fairfield",2006,"MAAC","9","19","72.1","78.3","-6.18","-0.05","1.37","-7.60","-6.23",NA
"1240",1193,"Fairfield",2007,"MAAC","13","19","62.4","64.7","-2.31","-2.00","-6.92","2.44","-4.49",NA
"1241",1193,"Fairfield",2008,"MAAC","14","16","65.7","68.9","-3.17","-2.51","-4.57","-1.10","-5.67",NA
"1242",1193,"Fairfield",2009,"MAAC","17","15","65.4","67.3","-1.84","-0.44","-2.91","0.62","-2.29",NA
"1243",1193,"Fairfield",2010,"MAAC","23","11","71.0","67.3","3.74","-3.33","1.09","-0.69","0.40",NA
"1244",1193,"Fairfield",2011,"MAAC","25","8","65.2","58.3","6.85","-3.91","-4.40","7.33","2.94",NA
"1245",1193,"Fairfield",2012,"MAAC","22","15","65.3","61.1","4.27","-1.34","-3.36","6.29","2.94",NA
"1246",1193,"Fairfield",2013,"MAAC","19","16","60.6","59.2","1.46","-2.00","-7.56","7.02","-0.55",NA
"1247",1193,"Fairfield",2014,"MAAC","7","25","63.4","70.0","-6.56","-0.81","-8.12","0.75","-7.37",NA
"1248",1193,"Fairfield",2015,"MAAC","7","24","59.5","65.8","-6.32","-2.31","-8.52","-0.11","-8.63",NA
"1249",1193,"Fairfield",2016,"MAAC","19","14","76.4","77.1","-0.70","-3.14","3.04","-6.88","-3.84",NA
"1250",1193,"Fairfield",2017,"MAAC","16","15","72.6","73.5","-0.90","-3.85","-3.36","-1.39","-4.75",NA
"1251",1194,"Florida Atlantic",2003,"A-Sun (South)","7","21","69.7","76.8","-7.14","-4.18","-3.69","-8.87","-12.55",NA
"1252",1194,"Florida Atlantic",2004,"A-Sun","9","19","77.0","76.9","0.11","-5.68","3.27","-10.49","-7.22",NA
"1253",1194,"Florida Atlantic",2005,"A-Sun","10","17","76.8","78.7","-1.89","-7.13","3.72","-12.74","-9.02",NA
"1254",1194,"Florida Atlantic",2006,"A-Sun","15","13","73.4","72.8","0.64","-8.43","-1.79","-7.89","-9.68",NA
"1255",1194,"Florida Atlantic",2007,"Sun Belt (East)","16","15","74.9","78.0","-3.16","-4.34","1.97","-12.20","-10.24",NA
"1256",1194,"Florida Atlantic",2008,"Sun Belt (East)","15","18","71.7","74.1","-2.45","-2.38","2.00","-7.64","-5.64",NA
"1257",1194,"Florida Atlantic",2009,"Sun Belt (East)","6","26","65.0","72.5","-7.50","-2.10","-3.59","-6.10","-9.68",NA
"1258",1194,"Florida Atlantic",2010,"Sun Belt (East)","14","16","73.4","73.5","-0.10","-3.30","1.90","-6.38","-4.48",NA
"1259",1194,"Florida Atlantic",2011,"Sun Belt (East)","21","11","68.5","66.8","1.69","-2.61","-3.82","1.41","-2.41",NA
"1260",1194,"Florida Atlantic",2012,"Sun Belt (East)","11","19","65.9","68.2","-2.30","0.77","-1.55","-1.03","-2.58",NA
"1261",1194,"Florida Atlantic",2013,"Sun Belt (East)","14","18","65.4","67.6","-2.25","-2.49","-3.49","-2.38","-5.88",NA
"1262",1194,"Florida Atlantic",2014,"CUSA","10","22","66.3","68.5","-2.25","-0.42","-5.61","0.49","-5.12",NA
"1263",1194,"Florida Atlantic",2015,"CUSA","9","20","62.6","66.7","-4.10","-2.06","-5.34","-2.46","-7.80",NA
"1264",1194,"Florida Atlantic",2016,"CUSA","8","25","66.3","74.1","-7.76","-1.72","-8.54","-1.76","-10.30",NA
"1265",1194,"Florida Atlantic",2017,"CUSA","10","20","70.3","74.0","-3.77","-1.98","-3.87","-4.08","-7.95",NA
"1266",1195,"Florida Gulf Coast",2011,"A-Sun","10","20","65.7","72.8","-7.17","-3.11","-4.30","-5.97","-10.27",NA
"1267",1195,"Florida Gulf Coast",2012,"A-Sun","15","17","72.1","72.1","0.00","-1.96","2.16","-4.57","-2.41",NA
"1268",1195,"Florida Gulf Coast",2013,"A-Sun","26","11","72.9","66.7","6.14","-2.07","4.13","-1.37","2.76",15
"1269",1195,"Florida Gulf Coast",2014,"A-Sun","22","13","71.5","66.8","4.71","-5.76","-3.10","1.13","-1.97",NA
"1270",1195,"Florida Gulf Coast",2015,"A-Sun","22","11","67.4","63.2","4.21","-4.98","-2.70","0.89","-1.81",NA
"1271",1195,"Florida Gulf Coast",2016,"A-Sun","21","14","77.2","70.7","6.57","-3.82","-1.41","0.63","-0.79",16
"1272",1195,"Florida Gulf Coast",2017,"A-Sun","26","8","79.4","69.3","10.15","-3.42","0.31","1.95","2.26",14
"1273",1196,"Florida",2003,"SEC (East)","25","8","75.3","64.5","10.79","7.76","9.99","8.56","18.54",2
"1274",1196,"Florida",2004,"SEC (East)","20","11","76.4","69.3","7.10","9.19","11.84","4.44","16.29",5
"1275",1196,"Florida",2005,"SEC (East)","24","8","76.2","63.1","13.06","7.12","10.39","9.80","20.18",4
"1276",1196,"Florida",2006,"SEC (East)","33","6","78.3","63.5","14.72","5.49","12.24","7.97","20.21",3
"1277",1196,"Florida",2007,"SEC (East)","35","5","79.8","62.6","17.23","7.34","13.68","10.15","23.82",1
"1278",1196,"Florida",2008,"SEC (East)","24","12","77.5","67.6","9.94","4.98","8.39","3.96","12.34",NA
"1279",1196,"Florida",2009,"SEC (East)","25","11","77.1","67.4","9.64","3.88","8.71","4.11","12.83",NA
"1280",1196,"Florida",2010,"SEC (East)","21","13","72.2","66.4","5.79","7.16","5.81","6.08","11.89",10
"1281",1196,"Florida",2011,"SEC (East)","29","8","72.1","63.4","8.70","7.57","7.74","8.53","16.27",2
"1282",1196,"Florida",2012,"SEC","26","11","75.9","65.0","10.92","7.33","13.34","4.91","18.25",7
"1283",1196,"Florida",2013,"SEC","29","8","71.4","54.4","17.03","6.83","7.91","15.95","23.86",3
"1284",1196,"Florida",2014,"SEC","36","3","69.9","57.8","12.15","8.54","4.39","16.30","20.69",1
"1285",1196,"Florida",2015,"SEC","16","17","63.7","60.1","3.61","9.67","1.31","11.96","13.27",NA
